JOBID PARTITION NAME USER STATE TIME TIME_LIMIT NODES NODELIST(REASON) PRIORITY
6633147 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA11.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633146 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA10.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633145 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA9.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633144 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA8.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633143 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA7.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633142 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA6.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633141 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA6.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633140 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633139 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633138 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633137 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633136 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633135 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA3.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633134 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633133 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633132 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633131 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633130 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA2.hhb-DeepMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633129 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-q4JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633128 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-q3JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633127 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-q4JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633126 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-q3JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633125 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-q4JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633124 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-q3JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633123 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-q4JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633122 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-q3JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633121 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-q4JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633120 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-q3JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633119 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepJGI5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633118 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepJGI4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633117 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepJGI3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633116 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepJGI2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633115 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepJGI.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633114 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA5.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633113 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633112 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA5.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633111 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633110 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA4.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633109 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633108 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633107 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA2.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633106 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633105 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA2.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633104 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633103 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633102 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633101 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-AlphaFold2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633100 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633099 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633098 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633097 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633096 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-qMSA_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633095 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA15.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633094 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA14.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633093 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA13.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633092 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA13.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633091 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA11.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633090 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA11.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633089 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA10.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633087 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA9.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633086 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA8.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633085 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA7.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633084 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA6.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633083 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA6.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633082 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633081 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633080 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633079 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633078 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633077 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA3.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633076 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633075 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633074 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633073 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633072 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-DeepMSA.hhb-DeepMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633071 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-q4JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633070 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-q3JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633069 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-q4JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633068 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-q3JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633067 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-q4JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633066 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-q3JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633065 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-q4JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633064 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-q3JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633063 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-q4JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633062 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-q3JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633061 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepJGI5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633060 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepJGI4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633059 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepJGI3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633058 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepJGI2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633057 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepJGI.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633056 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA5.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633055 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633054 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA5.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633053 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633052 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA4.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633051 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633050 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633049 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA2.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633048 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633047 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA2.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633046 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633045 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633044 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633043 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-AlphaFold2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633042 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633041 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633040 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633039 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633038 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-qMSA_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633037 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA15.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633036 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA14.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633035 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA13.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633034 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA13.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633033 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA11.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633032 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA11.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633031 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA10.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633030 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA9.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633029 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA8.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633028 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA7.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633027 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA6.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633026 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA6.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633025 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633024 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633023 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633022 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633021 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633020 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA3.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633019 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633018 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633017 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633016 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633015 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA5.hhb-DeepMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633014 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-q4JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633013 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-q3JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633012 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-q4JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633011 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-q3JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633010 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-q4JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633009 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-q3JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633008 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-q4JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633007 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-q3JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633006 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-q4JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633005 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-q3JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633004 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-DeepJGI5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633003 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-DeepJGI4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633002 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-DeepJGI3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633001 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-DeepJGI2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633000 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-DeepJGI.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632999 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-qMSA5.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632998 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-qMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632997 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-qMSA5.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632996 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-qMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632995 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-qMSA4.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632994 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-qMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632993 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-qMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632992 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-qMSA2.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632991 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-qMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632990 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-qMSA2.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632989 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-qMSA.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632988 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-qMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632987 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4.hhb-qMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
